       2589803.9   9.5941098e-12
       2579607.8   9.6193848e-12
       2569411.8   9.6456325e-12
       2559215.7   9.6712521e-12
       2549019.6   9.6970426e-12
       2538823.5   9.7230056e-12
       2528627.5   9.7491432e-12
       2518431.4   9.7754571e-12
       2508235.3   9.8019494e-12
       2498039.2   9.8286219e-12
       2487843.1   9.8554767e-12
       2477647.1   9.8825157e-12
       2467451.0   9.9097412e-12
       2457254.9   9.9371551e-12
       2447058.8   9.9647597e-12
       2436862.7   9.9925573e-12
       2426666.7   1.0020550e-11
       2416470.6   1.0048741e-11
       2406274.5   1.0077131e-11
       2396078.4   1.0105725e-11
       2385882.4   1.0134525e-11
       2375686.3   1.0163534e-11
       2365490.2   1.0192755e-11
       2355294.1   1.0222194e-11
       2345098.0   1.0251855e-11
       2334902.0   1.0281743e-11
       2324705.9   1.0311866e-11
       2314509.8   1.0342233e-11
       2304313.7   1.0372856e-11
       2294117.6   1.0403751e-11
       2283921.6   1.0434936e-11
       2273725.5   1.0466439e-11
       2263529.4   1.0498298e-11
       2253333.3   1.0530562e-11
       2243137.3   1.0563298e-11
       2232941.2   1.0596601e-11
       2222745.1   1.0630600e-11
       2212549.0   1.0665471e-11
       2202352.9   1.0701464e-11
       2192156.9   1.0738921e-11
       2181960.8   1.0778299e-11
       2171764.7   1.0820283e-11
       2161568.6   1.0865780e-11
       2151372.5   1.0915925e-11
       2141176.5   1.0972785e-11
       2130980.4   1.1038587e-11
       2120784.3   1.1115833e-11
       2110588.2   1.1212192e-11
       2100392.2   1.1330845e-11
       2090196.1   1.1475940e-11
       2080000.0   1.1648390e-11
       2069803.9   1.1857589e-11
       2059607.8   1.2117470e-11
       2049411.8   1.2447283e-11
       2039215.7   1.2874138e-11
       2029019.6   1.3435229e-11
       2018823.5   1.4181705e-11
       2008627.5   1.5187826e-11
       1998431.4   1.6551309e-11
       1988235.3   1.8407005e-11
       1978039.2   2.0967856e-11
       1967843.1   2.4472323e-11
       1957647.1   2.9278045e-11
       1947451.0   3.6066521e-11
       1937254.9   4.5229318e-11
       1927058.8   5.7150378e-11
       1916862.7   7.1966506e-11
       1906666.7   9.0267308e-11
       1896470.6   1.1268151e-10
       1886274.5   1.3982162e-10
       1876078.4   1.7235185e-10
       1865882.4   2.1059462e-10
       1855686.3   2.5434036e-10
       1845490.2   3.0359119e-10
       1835294.1   3.5531208e-10
       1825098.0   4.0434264e-10
       1814902.0   4.4958439e-10
       1804705.9   4.9306957e-10
       1794509.8   5.3860076e-10
       1784313.7   5.8558773e-10
       1774117.6   6.3327985e-10
       1763921.6   6.7680747e-10
       1753725.5   7.1646519e-10
       1743529.4   7.5278706e-10
       1733333.3   7.9118326e-10
       1723137.3   8.3178621e-10
       1712941.2   8.7473791e-10
       1702745.1   9.2019070e-10
       1692549.0   9.6830825e-10
       1682352.9   1.0192666e-09
       1672156.9   1.0732554e-09
       1661960.8   1.1304794e-09
       1651764.7   1.1911599e-09
       1641568.6   1.2555380e-09
       1631372.5   1.3238733e-09
       1621176.5   1.3964536e-09
       1610980.4   1.4735969e-09
       1600784.3   1.5556337e-09
       1590588.2   1.6429754e-09
       1580392.2   1.7360712e-09
       1570196.1   1.8352760e-09
       1560000.0   1.9408878e-09
       1549803.9   2.0531885e-09
       1539607.8   2.1726053e-09
       1529411.8   2.2995467e-09
       1519215.7   2.4344357e-09
       1509019.6   2.5777593e-09
       1498823.5   2.7297170e-09
       1488627.5   2.8907133e-09
       1478431.4   3.0615044e-09
       1468235.3   3.2432953e-09
       1458039.2   3.4372269e-09
       1447843.1   3.6441847e-09
       1437647.1   3.8651198e-09
       1427451.0   4.1010495e-09
       1417254.9   4.3530563e-09
       1407058.8   4.6222998e-09
       1396862.7   4.9099950e-09
       1386666.7   5.2173977e-09
       1376470.6   5.5458939e-09
       1366274.5   5.8967715e-09
       1356078.4   6.2712474e-09
       1345882.4   6.6711812e-09
       1335686.3   7.0988010e-09
       1325490.2   7.5566709e-09
       1315294.1   8.0468811e-09
       1305098.0   8.5716527e-09
       1294902.0   9.1330365e-09
       1284705.9   9.7330800e-09
       1274509.8   1.0374241e-08
       1264313.7   1.1056947e-08
       1254117.6   1.1782562e-08
       1243921.6   1.2555282e-08
       1233725.5   1.3382361e-08
       1223529.4   1.4271038e-08
       1213333.3   1.5226271e-08
       1203137.3   1.6253449e-08
       1192941.2   1.7358163e-08
       1182745.1   1.8546518e-08
       1172549.0   1.9825305e-08
       1162352.9   2.1200061e-08
       1152156.9   2.2678546e-08
       1141960.8   2.4270126e-08
       1131764.7   2.5987203e-08
       1121568.6   2.7841610e-08
       1111372.5   2.9845115e-08
       1101176.5   3.2010349e-08
       1090980.4   3.4351032e-08
       1080784.3   3.6881375e-08
