       1193969.8   2.2826999e-08
       1187939.7   2.3856350e-08
       1181909.5   2.4898329e-08
       1175879.4   2.5959106e-08
       1169849.2   2.7044690e-08
       1163819.1   2.8160878e-08
       1157788.9   2.9313217e-08
       1151758.8   3.0506976e-08
       1145728.6   3.1747118e-08
       1139698.5   3.3038300e-08
       1133668.3   3.4384866e-08
       1127638.2   3.5790870e-08
       1121608.0   3.7260100e-08
       1115577.9   3.8796119e-08
       1109547.7   4.0402315e-08
       1103517.6   4.2081958e-08
       1097487.4   4.3838274e-08
       1091457.3   4.5674505e-08
       1085427.1   4.7593983e-08
       1079397.0   4.9600197e-08
       1073366.8   5.1696853e-08
       1067336.7   5.3887923e-08
       1061306.5   5.6177686e-08
       1055276.4   5.8570758e-08
       1049246.2   6.1072105e-08
       1043216.1   6.3687052e-08
       1037185.9   6.6421278e-08
       1031155.8   6.9280805e-08
       1025125.6   7.2271985e-08
       1019095.5   7.5401488e-08
       1013065.3   7.8676289e-08
       1007035.2   8.2103660e-08
       1001005.0   8.5691169e-08
       994974.87   8.9446678e-08
       988944.72   9.3378358e-08
       982914.57   9.7494699e-08
       976884.42   1.0180452e-07
       970854.27   1.0631702e-07
       964824.12   1.1104174e-07
       958793.97   1.1598865e-07
       952763.82   1.2116818e-07
       946733.67   1.2659120e-07
       940703.52   1.3226914e-07
       934673.37   1.3821403e-07
       928643.22   1.4443858e-07
       922613.07   1.5095630e-07
       916582.91   1.5778162e-07
       910552.76   1.6493010e-07
       904522.61   1.7241857e-07
       898492.46   1.8026537e-07
       892462.31   1.8849058e-07
       886432.16   1.9711632e-07
       880402.01   2.0616694e-07
       874371.86   2.1566933e-07
       868341.71   2.2565312e-07
       862311.56   2.3615091e-07
       856281.41   2.4719843e-07
       850251.26   2.5883465e-07
       844221.11   2.7110185e-07
       838190.95   2.8404566e-07
       832160.80   2.9771502e-07
       826130.65   3.1216217e-07
       820100.50   3.2744254e-07
       814070.35   3.4361481e-07
       808040.20   3.6074082e-07
       802010.05   3.7888570e-07
       795979.90   3.9811799e-07
       789949.75   4.1850990e-07
       783919.60   4.4013767e-07
       777889.45   4.6308198e-07
       771859.30   4.8742859e-07
       765829.15   5.1326889e-07
       759798.99   5.4070065e-07
       753768.84   5.6982875e-07
       747738.69   6.0076592e-07
       741708.54   6.3363347e-07
       735678.39   6.6856197e-07
       729648.24   7.0569190e-07
       723618.09   7.4517415e-07
       717587.94   7.8717056e-07
       711557.79   8.3185424e-07
       705527.64   8.7940993e-07
       699497.49   9.3003418e-07
       693467.34   9.8393552e-07
       687437.19   1.0413346e-06
       681407.04   1.1024642e-06
       675376.88   1.1675694e-06
       669346.73   1.2369074e-06
       663316.58   1.3107475e-06
       657286.43   1.3893716e-06
       651256.28   1.4730735e-06
       645226.13   1.5621597e-06
       639195.98   1.6569489e-06
       633165.83   1.7577726e-06
       627135.68   1.8649754e-06
       621105.53   1.9789150e-06
       615075.38   2.0999629e-06
       609045.23   2.2285050e-06
       603015.08   2.3649423e-06
       596984.92   2.5096917e-06
       590954.77   2.6631871e-06
       584924.62   2.8258800e-06
       578894.47   2.9982411e-06
       572864.32   3.1807611e-06
       566834.17   3.3739521e-06
       560804.02   3.5783485e-06
       554773.87   3.7945087e-06
       548743.72   4.0230160e-06
       542713.57   4.2644801e-06
       536683.42   4.5195388e-06
       530653.27   4.7888601e-06
       524623.12   5.0731439e-06
       518592.96   5.3731256e-06
       512562.81   5.6895794e-06
       506532.66   6.0233226e-06
       500502.51   6.3752203e-06
       494472.36   6.7461917e-06
       488442.21   7.1372154e-06
       482412.06   7.5493362e-06
       476381.91   7.9836706e-06
       470351.76   8.4414120e-06
       464321.61   8.9238344e-06
       458291.46   9.4322946e-06
       452261.31   9.9682319e-06
       446231.16   1.0533165e-05
       440201.01   1.1128689e-05
       434170.85   1.1756464e-05
       428140.70   1.2418212e-05
       422110.55   1.3115702e-05
       416080.40   1.3850744e-05
       410050.25   1.4625181e-05
       404020.10   1.5440883e-05
       397989.95   1.6299742e-05
       391959.80   1.7203679e-05
       385929.65   1.8154646e-05
       379899.50   1.9154637e-05
       373869.35   2.0205699e-05
       367839.20   2.1309950e-05
       361809.05   2.2469588e-05
       355778.89   2.3686908e-05
       349748.74   2.4964311e-05
       343718.59   2.6304306e-05
       337688.44   2.7709513e-05
       331658.29   2.9182652e-05
       325628.14   3.0726536e-05
       319597.99   3.2344050e-05
       313567.84   3.4038132e-05
       307537.69   3.5811752e-05
       301507.54   3.7667895e-05
       295477.39   3.9609538e-05
       289447.24   4.1639641e-05
       283417.09   4.3761140e-05
       277386.93   4.5976945e-05
       271356.78   4.8289943e-05
       265326.63   5.0703005e-05
       259296.48   5.3218998e-05
       253266.33   5.5840796e-05
       247236.18   5.8571280e-05
       241206.03   6.1413350e-05
       235175.88   6.4369911e-05
       229145.73   6.7443870e-05
       223115.58   7.0638107e-05
       217085.43   7.3955452e-05
       211055.28   7.7398649e-05
       205025.13   8.0970308e-05
       198994.97   8.4672866e-05
       192964.82   8.8508536e-05
       186934.67   9.2479260e-05
       180904.52   9.6586659e-05
       174874.37   0.00010083199
       168844.22   0.00010521612
       162814.07   0.00010973947
       156783.92   0.00011440199
       150753.77   0.00011920314
       144723.62   0.00012414188
       138693.47   0.00012921663
       132663.32   0.00013442529
       126633.17   0.00013976520
       120603.02   0.00014523317
       114572.86   0.00015082550
       108542.71   0.00015653794
       102512.56   0.00016236579
       96482.412   0.00016830387
       90452.261   0.00017434660
       84422.111   0.00018048800
       78391.960   0.00018672182
       72361.809   0.00019304151
       66331.658   0.00019944037
       60301.508   0.00020591153
       54271.357   0.00021244808
       48241.206   0.00021904307
       42211.055   0.00022568962
       36180.905   0.00023238089
       30150.754   0.00023911018
       24120.603   0.00024587087
       18090.452   0.00025265651
